segment_id,source_run,flight_name,icao24,split
step1_raw_2023-10-01_to_2023-11-01/20231016_40797c_024057_040238,step1_raw_2023-10-01_to_2023-11-01,20231016_40797c_024057_040238,40797c,train
step1_raw_2023-10-01_to_2023-11-01/20231016_407a40_031853_042418,step1_raw_2023-10-01_to_2023-11-01,20231016_407a40_031853_042418,407a40,test
step1_raw_2023-10-01_to_2023-11-01/20231016_407f2d_054711_065456,step1_raw_2023-10-01_to_2023-11-01,20231016_407f2d_054711_065456,407f2d,train
step1_raw_2023-10-01_to_2023-11-01/20231016_a75283_034021_044941,step1_raw_2023-10-01_to_2023-11-01,20231016_a75283_034021_044941,a75283,train
step1_raw_2023-10-01_to_2023-11-01/20231017_06a19f_031916_050043,step1_raw_2023-10-01_to_2023-11-01,20231017_06a19f_031916_050043,06a19f,test
step1_raw_2023-10-01_to_2023-11-01/20231017_39cf05_023434_035748,step1_raw_2023-10-01_to_2023-11-01,20231017_39cf05_023434_035748,39cf05,test
step1_raw_2023-10-01_to_2023-11-01/20231017_3c4b34_024140_035100,step1_raw_2023-10-01_to_2023-11-01,20231017_3c4b34_024140_035100,3c4b34,test
step1_raw_2023-10-01_to_2023-11-01/20231017_406a35_025615_042303,step1_raw_2023-10-01_to_2023-11-01,20231017_406a35_025615_042303,406a35,test
step1_raw_2023-10-01_to_2023-11-01/20231017_4078dd_050023_063747,step1_raw_2023-10-01_to_2023-11-01,20231017_4078dd_050023_063747,4078dd,val
step1_raw_2023-10-01_to_2023-11-01/20231017_40797c_045603_061211,step1_raw_2023-10-01_to_2023-11-01,20231017_40797c_045603_061211,40797c,train
step1_raw_2023-10-01_to_2023-11-01/20231017_407f2d_020653_033552,step1_raw_2023-10-01_to_2023-11-01,20231017_407f2d_020653_033552,407f2d,train
step1_raw_2023-10-01_to_2023-11-01/20231017_4bb18f_032935_050232,step1_raw_2023-10-01_to_2023-11-01,20231017_4bb18f_032935_050232,4bb18f,train
step1_raw_2023-10-01_to_2023-11-01/20231017_7380c7_040545_053558,step1_raw_2023-10-01_to_2023-11-01,20231017_7380c7_040545_053558,7380c7,train
step1_raw_2023-10-01_to_2023-11-01/20231017_738101_040124_053115,step1_raw_2023-10-01_to_2023-11-01,20231017_738101_040124_053115,738101,test
step1_raw_2023-10-01_to_2023-11-01/20231017_a11ba0_021901_032821,step1_raw_2023-10-01_to_2023-11-01,20231017_a11ba0_021901_032821,a11ba0,train
step1_raw_2023-10-01_to_2023-11-01/20231017_a75283_025602_042457,step1_raw_2023-10-01_to_2023-11-01,20231017_a75283_025602_042457,a75283,train
step1_raw_2023-10-01_to_2023-11-01/20231017_ac1076_025517_041829,step1_raw_2023-10-01_to_2023-11-01,20231017_ac1076_025517_041829,ac1076,train
step1_raw_2023-10-01_to_2023-11-01/20231017_ac1df7_022001_035601,step1_raw_2023-10-01_to_2023-11-01,20231017_ac1df7_022001_035601,ac1df7,val
step1_raw_2023-10-01_to_2023-11-01/20231018_39cf10_023022_040630,step1_raw_2023-10-01_to_2023-11-01,20231018_39cf10_023022_040630,39cf10,train
step1_raw_2023-10-01_to_2023-11-01/20231018_39d2a0_054157_070138,step1_raw_2023-10-01_to_2023-11-01,20231018_39d2a0_054157_070138,39d2a0,train
step1_raw_2023-10-01_to_2023-11-01/20231018_39d2a1_003744_014240,step1_raw_2023-10-01_to_2023-11-01,20231018_39d2a1_003744_014240,39d2a1,val
step1_raw_2023-10-01_to_2023-11-01/20231018_3c4b35_021148_032231,step1_raw_2023-10-01_to_2023-11-01,20231018_3c4b35_021148_032231,3c4b35,val
step1_raw_2023-10-01_to_2023-11-01/20231018_4007ed_031126_052430,step1_raw_2023-10-01_to_2023-11-01,20231018_4007ed_031126_052430,4007ed,train
step1_raw_2023-10-01_to_2023-11-01/20231018_406b20_050323_061238,step1_raw_2023-10-01_to_2023-11-01,20231018_406b20_050323_061238,406b20,train
step1_raw_2023-10-01_to_2023-11-01/20231018_406d1a_030307_041228,step1_raw_2023-10-01_to_2023-11-01,20231018_406d1a_030307_041228,406d1a,train
step1_raw_2023-10-01_to_2023-11-01/20231018_407798_050524_062017,step1_raw_2023-10-01_to_2023-11-01,20231018_407798_050524_062017,407798,train
step1_raw_2023-10-01_to_2023-11-01/20231018_40797c_043602_055914,step1_raw_2023-10-01_to_2023-11-01,20231018_40797c_043602_055914,40797c,train
step1_raw_2023-10-01_to_2023-11-01/20231018_407af1_023651_034611,step1_raw_2023-10-01_to_2023-11-01,20231018_407af1_023651_034611,407af1,test
step1_raw_2023-10-01_to_2023-11-01/20231018_407af2_041918_052947,step1_raw_2023-10-01_to_2023-11-01,20231018_407af2_041918_052947,407af2,train
step1_raw_2023-10-01_to_2023-11-01/20231018_4aca64_012035_022737,step1_raw_2023-10-01_to_2023-11-01,20231018_4aca64_012035_022737,4aca64,train
step1_raw_2023-10-01_to_2023-11-01/20231018_76cdaa_051936_063736,step1_raw_2023-10-01_to_2023-11-01,20231018_76cdaa_051936_063736,76cdaa,val
step1_raw_2023-10-01_to_2023-11-01/20231018_a05626_021614_033926,step1_raw_2023-10-01_to_2023-11-01,20231018_a05626_021614_033926,a05626,test
step1_raw_2023-10-01_to_2023-11-01/20231018_a05648_035604_054152,step1_raw_2023-10-01_to_2023-11-01,20231018_a05648_035604_054152,a05648,train
step1_raw_2023-10-01_to_2023-11-01/20231018_a65092_021551_033905,step1_raw_2023-10-01_to_2023-11-01,20231018_a65092_021551_033905,a65092,train
step1_raw_2023-10-01_to_2023-11-01/20231019_346386_000634_013612,step1_raw_2023-10-01_to_2023-11-01,20231019_346386_000634_013612,346386,train
step1_raw_2023-10-01_to_2023-11-01/20231019_39cf04_012731_025726,step1_raw_2023-10-01_to_2023-11-01,20231019_39cf04_012731_025726,39cf04,train
step1_raw_2023-10-01_to_2023-11-01/20231019_3c6518_000829_020229,step1_raw_2023-10-01_to_2023-11-01,20231019_3c6518_000829_020229,3c6518,train
step1_raw_2023-10-01_to_2023-11-01/20231019_406590_035643_050604,step1_raw_2023-10-01_to_2023-11-01,20231019_406590_035643_050604,406590,train
step1_raw_2023-10-01_to_2023-11-01/20231019_406a35_022031_033439,step1_raw_2023-10-01_to_2023-11-01,20231019_406a35_022031_033439,406a35,test
step1_raw_2023-10-01_to_2023-11-01/20231019_406b05_025322_040243,step1_raw_2023-10-01_to_2023-11-01,20231019_406b05_025322_040243,406b05,test
step1_raw_2023-10-01_to_2023-11-01/20231019_4076e8_025715_041405,step1_raw_2023-10-01_to_2023-11-01,20231019_4076e8_025715_041405,4076e8,test
step1_raw_2023-10-01_to_2023-11-01/20231019_407799_052848_063656,step1_raw_2023-10-01_to_2023-11-01,20231019_407799_052848_063656,407799,val
step1_raw_2023-10-01_to_2023-11-01/20231019_40797c_043654_061253,step1_raw_2023-10-01_to_2023-11-01,20231019_40797c_043654_061253,40797c,train
step1_raw_2023-10-01_to_2023-11-01/20231019_407af1_023126_040546,step1_raw_2023-10-01_to_2023-11-01,20231019_407af1_023126_040546,407af1,test
step1_raw_2023-10-01_to_2023-11-01/20231019_4d0102_034950_051341,step1_raw_2023-10-01_to_2023-11-01,20231019_4d0102_034950_051341,4d0102,train
step1_raw_2023-10-01_to_2023-11-01/20231019_a0a54a_010251_021003,step1_raw_2023-10-01_to_2023-11-01,20231019_a0a54a_010251_021003,a0a54a,train
step1_raw_2023-10-01_to_2023-11-01/20231019_a11bc6_044220_054841,step1_raw_2023-10-01_to_2023-11-01,20231019_a11bc6_044220_054841,a11bc6,train
step1_raw_2023-10-01_to_2023-11-01/20231019_ac17e6_024211_040523,step1_raw_2023-10-01_to_2023-11-01,20231019_ac17e6_024211_040523,ac17e6,train
step1_raw_2023-10-01_to_2023-11-01/20231019_ac2cb2_031457_045201,step1_raw_2023-10-01_to_2023-11-01,20231019_ac2cb2_031457_045201,ac2cb2,test
step1_raw_2023-10-01_to_2023-11-01/20231019_c023bd_012318_024056,step1_raw_2023-10-01_to_2023-11-01,20231019_c023bd_012318_024056,c023bd,train
step1_raw_2023-10-01_to_2023-11-01/20231020_39d2a1_003722_020036,step1_raw_2023-10-01_to_2023-11-01,20231020_39d2a1_003722_020036,39d2a1,val
step1_raw_2023-10-01_to_2023-11-01/20231020_4007ed_035319_051650,step1_raw_2023-10-01_to_2023-11-01,20231020_4007ed_035319_051650,4007ed,train
step1_raw_2023-10-01_to_2023-11-01/20231020_407af1_025059_041411,step1_raw_2023-10-01_to_2023-11-01,20231020_407af1_025059_041411,407af1,test
step1_raw_2023-10-01_to_2023-11-01/20231020_4aca65_014410_025929,step1_raw_2023-10-01_to_2023-11-01,20231020_4aca65_014410_025929,4aca65,train
step1_raw_2023-10-01_to_2023-11-01/20231020_4b18fe_001743_012526,step1_raw_2023-10-01_to_2023-11-01,20231020_4b18fe_001743_012526,4b18fe,train
step1_raw_2023-10-01_to_2023-11-01/20231020_4d0247_025030_035950,step1_raw_2023-10-01_to_2023-11-01,20231020_4d0247_025030_035950,4d0247,train
step1_raw_2023-10-01_to_2023-11-01/20231020_7380c3_040147_050740,step1_raw_2023-10-01_to_2023-11-01,20231020_7380c3_040147_050740,7380c3,train
step1_raw_2023-10-01_to_2023-11-01/20231020_7380c5_045111_055708,step1_raw_2023-10-01_to_2023-11-01,20231020_7380c5_045111_055708,7380c5,train
step1_raw_2023-10-01_to_2023-11-01/20231029_896597_224136_003234,step1_raw_2023-10-01_to_2023-11-01,20231029_896597_224136_003234,896597,train
step1_raw_2023-10-01_to_2023-11-01/20231030_06a0e9_052353_063056,step1_raw_2023-10-01_to_2023-11-01,20231030_06a0e9_052353_063056,06a0e9,val
step1_raw_2023-10-01_to_2023-11-01/20231030_406f79_040158_051117,step1_raw_2023-10-01_to_2023-11-01,20231030_406f79_040158_051117,406f79,test
step1_raw_2023-10-01_to_2023-11-01/20231030_4074e2_051832_063531,step1_raw_2023-10-01_to_2023-11-01,20231030_4074e2_051832_063531,4074e2,train
step1_raw_2023-10-01_to_2023-11-01/20231030_40779a_025601_041914,step1_raw_2023-10-01_to_2023-11-01,20231030_40779a_025601_041914,40779a,test
step1_raw_2023-10-01_to_2023-11-01/20231030_407af2_031739_042500,step1_raw_2023-10-01_to_2023-11-01,20231030_407af2_031739_042500,407af2,train
step1_raw_2023-10-01_to_2023-11-01/20231030_4bb0e9_222453_233413,step1_raw_2023-10-01_to_2023-11-01,20231030_4bb0e9_222453_233413,4bb0e9,val
step1_raw_2023-10-01_to_2023-11-01/20231030_738103_033508_051212,step1_raw_2023-10-01_to_2023-11-01,20231030_738103_033508_051212,738103,train
step1_raw_2023-10-01_to_2023-11-01/20231030_896453_233517_003737,step1_raw_2023-10-01_to_2023-11-01,20231030_896453_233517_003737,896453,train
step1_raw_2023-10-01_to_2023-11-01/20231030_a75da8_044900_061316,step1_raw_2023-10-01_to_2023-11-01,20231030_a75da8_044900_061316,a75da8,train
step1_raw_2023-10-01_to_2023-11-01/20231030_e47eec_024702_040320,step1_raw_2023-10-01_to_2023-11-01,20231030_e47eec_024702_040320,e47eec,train
step1_raw_2023-10-01_to_2023-11-01/20231031_39d2a1_020029_030627,step1_raw_2023-10-01_to_2023-11-01,20231031_39d2a1_020029_030627,39d2a1,val
step1_raw_2023-10-01_to_2023-11-01/20231031_407943_030814_040914,step1_raw_2023-10-01_to_2023-11-01,20231031_407943_030814_040914,407943,train
step1_raw_2023-10-01_to_2023-11-01/20231031_7380c3_011947_024027,step1_raw_2023-10-01_to_2023-11-01,20231031_7380c3_011947_024027,7380c3,train
step1_raw_2023-10-01_to_2023-11-01/20231031_7380ca_043336_054255,step1_raw_2023-10-01_to_2023-11-01,20231031_7380ca_043336_054255,7380ca,train
step1_raw_2023-10-01_to_2023-11-01/20231031_896597_225426_002820,step1_raw_2023-10-01_to_2023-11-01,20231031_896597_225426_002820,896597,train
step1_raw_2023-10-01_to_2023-11-01/20231031_a11bc6_013955_025558,step1_raw_2023-10-01_to_2023-11-01,20231031_a11bc6_013955_025558,a11bc6,train
step1_raw_2023-10-01_to_2023-11-01/20231031_ab84ab_023406_035815,step1_raw_2023-10-01_to_2023-11-01,20231031_ab84ab_023406_035815,ab84ab,train
step1_raw_2023-10-01_to_2023-11-01/20231031_abfa24_032459_042819,step1_raw_2023-10-01_to_2023-11-01,20231031_abfa24_032459_042819,abfa24,train
step1_raw_2023-10-01_to_2023-11-01/20231031_ac1df7_043230_055940,step1_raw_2023-10-01_to_2023-11-01,20231031_ac1df7_043230_055940,ac1df7,val
step1_raw_2023-10-01_to_2023-11-01/20231101_06a126_043613_054116,step1_raw_2023-10-01_to_2023-11-01,20231101_06a126_043613_054116,06a126,train
step1_raw_2023-10-01_to_2023-11-01/20231101_3c4b27_023924_035229,step1_raw_2023-10-01_to_2023-11-01,20231101_3c4b27_023924_035229,3c4b27,train
step1_raw_2023-10-01_to_2023-11-01/20231101_4005b9_040831_051953,step1_raw_2023-10-01_to_2023-11-01,20231101_4005b9_040831_051953,4005b9,train
step1_raw_2023-10-01_to_2023-11-01/20231101_4007ef_041336_052257,step1_raw_2023-10-01_to_2023-11-01,20231101_4007ef_041336_052257,4007ef,val
step1_raw_2023-10-01_to_2023-11-01/20231101_4067f5_031656_044527,step1_raw_2023-10-01_to_2023-11-01,20231101_4067f5_031656_044527,4067f5,train
step1_raw_2023-10-01_to_2023-11-01/20231101_484561_033657_044659,step1_raw_2023-10-01_to_2023-11-01,20231101_484561_033657_044659,484561,train
step1_raw_2023-10-01_to_2023-11-01/20231101_7380c2_014609_024645,step1_raw_2023-10-01_to_2023-11-01,20231101_7380c2_014609_024645,7380c2,test
step1_raw_2023-10-01_to_2023-11-01/20231101_ab5867_040043_050456,step1_raw_2023-10-01_to_2023-11-01,20231101_ab5867_040043_050456,ab5867,train
step1_raw_2023-10-01_to_2023-11-01/20231101_ac1076_040253_052714,step1_raw_2023-10-01_to_2023-11-01,20231101_ac1076_040253_052714,ac1076,train
step1_raw_2023-11-01_to_2023-12-01/20231101_06a126_043613_054116,step1_raw_2023-11-01_to_2023-12-01,20231101_06a126_043613_054116,06a126,train
step1_raw_2023-11-01_to_2023-12-01/20231101_39cf13_015418_025524,step1_raw_2023-11-01_to_2023-12-01,20231101_39cf13_015418_025524,39cf13,train
step1_raw_2023-11-01_to_2023-12-01/20231101_3c4b27_023924_035229,step1_raw_2023-11-01_to_2023-12-01,20231101_3c4b27_023924_035229,3c4b27,train
step1_raw_2023-11-01_to_2023-12-01/20231101_3c6516_041649_053112,step1_raw_2023-11-01_to_2023-12-01,20231101_3c6516_041649_053112,3c6516,train
step1_raw_2023-11-01_to_2023-12-01/20231101_4005b9_040831_051953,step1_raw_2023-11-01_to_2023-12-01,20231101_4005b9_040831_051953,4005b9,train
step1_raw_2023-11-01_to_2023-12-01/20231101_4005be_042308_052812,step1_raw_2023-11-01_to_2023-12-01,20231101_4005be_042308_052812,4005be,train
step1_raw_2023-11-01_to_2023-12-01/20231101_4007ef_041336_052257,step1_raw_2023-11-01_to_2023-12-01,20231101_4007ef_041336_052257,4007ef,val
step1_raw_2023-11-01_to_2023-12-01/20231101_4067f5_031656_044527,step1_raw_2023-11-01_to_2023-12-01,20231101_4067f5_031656_044527,4067f5,train
step1_raw_2023-11-01_to_2023-12-01/20231101_484561_033657_044659,step1_raw_2023-11-01_to_2023-12-01,20231101_484561_033657_044659,484561,train
step1_raw_2023-11-01_to_2023-12-01/20231101_7380c1_052345_063026,step1_raw_2023-11-01_to_2023-12-01,20231101_7380c1_052345_063026,7380c1,val
step1_raw_2023-11-01_to_2023-12-01/20231101_7380c2_014609_024645,step1_raw_2023-11-01_to_2023-12-01,20231101_7380c2_014609_024645,7380c2,test
step1_raw_2023-11-01_to_2023-12-01/20231101_7380c9_050406_061544,step1_raw_2023-11-01_to_2023-12-01,20231101_7380c9_050406_061544,7380c9,train
step1_raw_2023-11-01_to_2023-12-01/20231101_ab5867_040043_050456,step1_raw_2023-11-01_to_2023-12-01,20231101_ab5867_040043_050456,ab5867,train
step1_raw_2023-11-01_to_2023-12-01/20231101_ac1076_040253_052714,step1_raw_2023-11-01_to_2023-12-01,20231101_ac1076_040253_052714,ac1076,train
step1_raw_2023-11-01_to_2023-12-01/20231102_39cf04_034312_044505,step1_raw_2023-11-01_to_2023-12-01,20231102_39cf04_034312_044505,39cf04,train
step1_raw_2023-11-01_to_2023-12-01/20231102_3c4b24_022840_033520,step1_raw_2023-11-01_to_2023-12-01,20231102_3c4b24_022840_033520,3c4b24,train
step1_raw_2023-11-01_to_2023-12-01/20231102_407af2_031304_041659,step1_raw_2023-11-01_to_2023-12-01,20231102_407af2_031304_041659,407af2,train
step1_raw_2023-11-01_to_2023-12-01/20231102_4aca66_015128_025545,step1_raw_2023-11-01_to_2023-12-01,20231102_4aca66_015128_025545,4aca66,val
step1_raw_2023-11-01_to_2023-12-01/20231102_4d0107_033403_045715,step1_raw_2023-11-01_to_2023-12-01,20231102_4d0107_033403_045715,4d0107,train
step1_raw_2023-11-01_to_2023-12-01/20231102_a05627_032054_045417,step1_raw_2023-11-01_to_2023-12-01,20231102_a05627_032054_045417,a05627,train
step1_raw_2023-11-01_to_2023-12-01/20231102_a0a545_014655_030506,step1_raw_2023-11-01_to_2023-12-01,20231102_a0a545_014655_030506,a0a545,train
step1_raw_2023-11-01_to_2023-12-01/20231102_a74505_043237_054925,step1_raw_2023-11-01_to_2023-12-01,20231102_a74505_043237_054925,a74505,train
step1_raw_2023-11-01_to_2023-12-01/20231102_ab5867_043119_053831,step1_raw_2023-11-01_to_2023-12-01,20231102_ab5867_043119_053831,ab5867,train
step1_raw_2023-11-01_to_2023-12-01/20231102_ac1076_031333_043041,step1_raw_2023-11-01_to_2023-12-01,20231102_ac1076_031333_043041,ac1076,train
step1_raw_2023-11-01_to_2023-12-01/20231103_06a11e_042309_054539,step1_raw_2023-11-01_to_2023-12-01,20231103_06a11e_042309_054539,06a11e,test
step1_raw_2023-11-01_to_2023-12-01/20231103_4005b9_030741_045357,step1_raw_2023-11-01_to_2023-12-01,20231103_4005b9_030741_045357,4005b9,train
step1_raw_2023-11-01_to_2023-12-01/20231103_406591_024722_035643,step1_raw_2023-11-01_to_2023-12-01,20231103_406591_024722_035643,406591,val
step1_raw_2023-11-01_to_2023-12-01/20231103_407979_034234_044412,step1_raw_2023-11-01_to_2023-12-01,20231103_407979_034234_044412,407979,train
step1_raw_2023-11-01_to_2023-12-01/20231103_89659b_230007_000928,step1_raw_2023-11-01_to_2023-12-01,20231103_89659b_230007_000928,89659b,train
step1_raw_2023-11-01_to_2023-12-01/20231103_a0a545_035633_045721,step1_raw_2023-11-01_to_2023-12-01,20231103_a0a545_035633_045721,a0a545,train
step1_raw_2023-11-01_to_2023-12-01/20231103_a0a54d_033834_044501,step1_raw_2023-11-01_to_2023-12-01,20231103_a0a54d_033834_044501,a0a54d,test
step1_raw_2023-11-01_to_2023-12-01/20231103_a31a77_041352_053106,step1_raw_2023-11-01_to_2023-12-01,20231103_a31a77_041352_053106,a31a77,val
step1_raw_2023-11-01_to_2023-12-01/20231103_ab6afa_042808_055432,step1_raw_2023-11-01_to_2023-12-01,20231103_ab6afa_042808_055432,ab6afa,train
step1_raw_2023-11-01_to_2023-12-01/20231103_ac308f_041243_051504,step1_raw_2023-11-01_to_2023-12-01,20231103_ac308f_041243_051504,ac308f,train
step1_raw_2023-11-01_to_2023-12-01/20231104_06a19f_051916_063433,step1_raw_2023-11-01_to_2023-12-01,20231104_06a19f_051916_063433,06a19f,test
step1_raw_2023-11-01_to_2023-12-01/20231104_39cf01_040135_051217,step1_raw_2023-11-01_to_2023-12-01,20231104_39cf01_040135_051217,39cf01,test
step1_raw_2023-11-01_to_2023-12-01/20231104_3c4b27_031740_042719,step1_raw_2023-11-01_to_2023-12-01,20231104_3c4b27_031740_042719,3c4b27,train
step1_raw_2023-11-01_to_2023-12-01/20231104_3c6571_040636_051919,step1_raw_2023-11-01_to_2023-12-01,20231104_3c6571_040636_051919,3c6571,train
step1_raw_2023-11-01_to_2023-12-01/20231104_405bfc_034244_044538,step1_raw_2023-11-01_to_2023-12-01,20231104_405bfc_034244_044538,405bfc,train
step1_raw_2023-11-01_to_2023-12-01/20231104_406947_043541_053842,step1_raw_2023-11-01_to_2023-12-01,20231104_406947_043541_053842,406947,train
step1_raw_2023-11-01_to_2023-12-01/20231104_407798_031917_042933,step1_raw_2023-11-01_to_2023-12-01,20231104_407798_031917_042933,407798,train
step1_raw_2023-11-01_to_2023-12-01/20231104_407898_033005_043947,step1_raw_2023-11-01_to_2023-12-01,20231104_407898_033005_043947,407898,train
step1_raw_2023-11-01_to_2023-12-01/20231104_4aca65_021320_032208,step1_raw_2023-11-01_to_2023-12-01,20231104_4aca65_021320_032208,4aca65,train
step1_raw_2023-11-01_to_2023-12-01/20231104_896596_234515_013558,step1_raw_2023-11-01_to_2023-12-01,20231104_896596_234515_013558,896596,train
step1_raw_2023-11-01_to_2023-12-01/20231104_a05627_042227_054539,step1_raw_2023-11-01_to_2023-12-01,20231104_a05627_042227_054539,a05627,train
step1_raw_2023-11-01_to_2023-12-01/20231104_a07dcd_051233_062315,step1_raw_2023-11-01_to_2023-12-01,20231104_a07dcd_051233_062315,a07dcd,test
step1_raw_2023-11-01_to_2023-12-01/20231104_a27c78_042034_053234,step1_raw_2023-11-01_to_2023-12-01,20231104_a27c78_042034_053234,a27c78,test
step1_raw_2023-11-01_to_2023-12-01/20231104_a9961b_035522_050444,step1_raw_2023-11-01_to_2023-12-01,20231104_a9961b_035522_050444,a9961b,train
step1_raw_2023-11-01_to_2023-12-01/20231104_abfa24_022741_033453,step1_raw_2023-11-01_to_2023-12-01,20231104_abfa24_022741_033453,abfa24,train
step1_raw_2023-11-01_to_2023-12-01/20231104_ac291f_033438_044358,step1_raw_2023-11-01_to_2023-12-01,20231104_ac291f_033438_044358,ac291f,train
step1_raw_2023-11-01_to_2023-12-01/20231105_347387_020022_031712,step1_raw_2023-11-01_to_2023-12-01,20231105_347387_020022_031712,347387,train
step1_raw_2023-11-01_to_2023-12-01/20231105_39d2a0_034233_045240,step1_raw_2023-11-01_to_2023-12-01,20231105_39d2a0_034233_045240,39d2a0,train
step1_raw_2023-11-01_to_2023-12-01/20231105_3c4b24_025906_041423,step1_raw_2023-11-01_to_2023-12-01,20231105_3c4b24_025906_041423,3c4b24,train
step1_raw_2023-11-01_to_2023-12-01/20231105_4007f6_220611_235709,step1_raw_2023-11-01_to_2023-12-01,20231105_4007f6_220611_235709,4007f6,train
step1_raw_2023-11-01_to_2023-12-01/20231105_407af1_032429_043349,step1_raw_2023-11-01_to_2023-12-01,20231105_407af1_032429_043349,407af1,test
step1_raw_2023-11-01_to_2023-12-01/20231105_89659c_225855_000511,step1_raw_2023-11-01_to_2023-12-01,20231105_89659c_225855_000511,89659c,test
